Species,Region,Season,Year,Metric,Value,Units,Note
Haddock,Gulf of Maine,NA,2017,Eco_link_data_rating,NA,qualitative,NA
Haddock,Gulf of Maine,NA,2005,Eco_link_data_rating,NA,qualitative,NA
Haddock,Gulf of Maine,NA,2008,Eco_link_data_rating,NA,qualitative,NA
Haddock,Gulf of Maine,NA,2012,Eco_link_data_rating,NA,qualitative,NA
Haddock,Gulf of Maine,NA,2014,Eco_link_data_rating,NA,qualitative,NA
Haddock,Gulf of Maine,NA,2015,Eco_link_data_rating,NA,qualitative,NA
Haddock,Gulf of Maine,NA,2017,Eco_link_data_rating,NA,qualitative,NA
Haddock,Gulf of Maine,NA,2019,Eco_link_data_rating,0,qualitative,NA
Haddock,Gulf of Maine,NA,2013,FSSI,N,qualitative,NA
Haddock,Gulf of Maine,NA,2014,FSSI,N,qualitative,NA
Haddock,Gulf of Maine,NA,2015,FSSI,N,qualitative,NA
Haddock,Gulf of Maine,NA,2016,FSSI,N,qualitative,NA
Haddock,Gulf of Maine,NA,2017,FSSI,N,qualitative,NA
Haddock,Gulf of Maine,NA,2005,FSSI,Y,qualitative,NA
Haddock,Gulf of Maine,NA,2008,FSSI,Y,qualitative,NA
Haddock,Gulf of Maine,NA,2012,FSSI,Y,qualitative,NA
Haddock,Gulf of Maine,NA,2015,FSSI,Y,qualitative,NA
Haddock,Gulf of Maine,NA,2017,FSSI,Y,qualitative,NA
Haddock,Gulf of Maine,NA,2005,FSSI,Y,qualitative,NA
Haddock,Gulf of Maine,NA,2008,FSSI,Y,qualitative,NA
Haddock,Gulf of Maine,NA,2012,FSSI,Y,qualitative,NA
Haddock,Gulf of Maine,NA,2014,FSSI,Y,qualitative,NA
Haddock,Gulf of Maine,NA,2015,FSSI,Y,qualitative,NA
Haddock,Gulf of Maine,NA,2017,FSSI,Y,qualitative,NA
Haddock,Gulf of Maine,NA,2019,FSSI,N,qualitative,NA
Haddock,Gulf of Maine,NA,2013,Review_result,Full acceptance,qualitative,NA
Haddock,Gulf of Maine,NA,2014,Review_result,Full acceptance,qualitative,NA
Haddock,Gulf of Maine,NA,2015,Review_result,Full acceptance,qualitative,NA
Haddock,Gulf of Maine,NA,2016,Review_result,Full acceptance,qualitative,NA
Haddock,Gulf of Maine,NA,2017,Review_result,Full acceptance,qualitative,NA
Haddock,Gulf of Maine,NA,2005,Review_result,Full acceptance,qualitative,NA
Haddock,Gulf of Maine,NA,2008,Review_result,Full acceptance,qualitative,NA
Haddock,Gulf of Maine,NA,2012,Review_result,Full acceptance,qualitative,NA
Haddock,Gulf of Maine,NA,2015,Review_result,Full acceptance,qualitative,NA
Haddock,Gulf of Maine,NA,2017,Review_result,Full acceptance,qualitative,NA
Haddock,Gulf of Maine,NA,2005,Review_result,Full acceptance,qualitative,NA
Haddock,Gulf of Maine,NA,2008,Review_result,Full acceptance,qualitative,NA
Haddock,Gulf of Maine,NA,2012,Review_result,Full acceptance,qualitative,NA
Haddock,Gulf of Maine,NA,2014,Review_result,Full acceptance,qualitative,NA
Haddock,Gulf of Maine,NA,2015,Review_result,Full acceptance,qualitative,NA
Haddock,Gulf of Maine,NA,2017,Review_result,Full acceptance,qualitative,NA
Haddock,Gulf of Maine,NA,2019,Review_result,Full acceptance,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2006,Bio_data_rating_2019,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2008,Bio_data_rating_2019,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2009,Bio_data_rating_2019,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2011,Bio_data_rating_2019,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2012,Bio_data_rating_2019,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2013,Bio_data_rating_2019,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2014,Bio_data_rating_2019,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2015,Bio_data_rating_2019,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2016,Bio_data_rating_2019,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2017,Bio_data_rating_2019,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2018,Bio_data_rating_2019,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2019,Bio_data_rating_2019,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2006,Bio_data_rating,0,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2008,Bio_data_rating,2,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2009,Bio_data_rating,2,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2011,Bio_data_rating,2,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2012,Bio_data_rating,2,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2013,Bio_data_rating,2,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2014,Bio_data_rating,2,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2015,Bio_data_rating,2,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2016,Bio_data_rating,2,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2017,Bio_data_rating,2,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2018,Bio_data_rating,2,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2019,Bio_data_rating,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2006,Size_data_rating,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2008,Size_data_rating,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2009,Size_data_rating,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2011,Size_data_rating,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2012,Size_data_rating,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2013,Size_data_rating,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2014,Size_data_rating,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2015,Size_data_rating,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2016,Size_data_rating,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2017,Size_data_rating,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2018,Size_data_rating,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2019,Size_data_rating,1,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2006,Eco_link_data_rating,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2008,Eco_link_data_rating,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2009,Eco_link_data_rating,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2011,Eco_link_data_rating,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2012,Eco_link_data_rating,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2013,Eco_link_data_rating,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2014,Eco_link_data_rating,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2015,Eco_link_data_rating,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2016,Eco_link_data_rating,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2017,Eco_link_data_rating,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2018,Eco_link_data_rating,NA,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2019,Eco_link_data_rating,0,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2006,FSSI,Y,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2008,FSSI,Y,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2009,FSSI,Y,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2011,FSSI,Y,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2012,FSSI,Y,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2013,FSSI,Y,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2014,FSSI,Y,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2015,FSSI,Y,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2016,FSSI,Y,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2017,FSSI,Y,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2018,FSSI,Y,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2019,FSSI,Y,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2006,Review_result,Partial acceptance - Biomass estimates,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2008,Review_result,Full acceptance,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2009,Review_result,Full acceptance,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2011,Review_result,Full acceptance,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2012,Review_result,Full acceptance,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2013,Review_result,Full acceptance,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2014,Review_result,Full acceptance,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2015,Review_result,Full acceptance,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2016,Review_result,Full acceptance,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2017,Review_result,Full acceptance,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2018,Review_result,Full acceptance,qualitative,NA
Little skate,Georges Bank / Southern New England,NA,2019,Review_result,Full acceptance,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2005,Bio_data_rating_2019,NA,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2008,Bio_data_rating_2019,NA,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2012,Bio_data_rating_2019,NA,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2015,Bio_data_rating_2019,NA,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2017,Bio_data_rating_2019,NA,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2005,Bio_data_rating,1,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2008,Bio_data_rating,2,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2012,Bio_data_rating,2,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2015,Bio_data_rating,2,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2017,Bio_data_rating,2,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2005,Size_data_rating,NA,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2008,Size_data_rating,NA,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2012,Size_data_rating,NA,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2015,Size_data_rating,NA,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2017,Size_data_rating,NA,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2005,Eco_link_data_rating,NA,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2008,Eco_link_data_rating,NA,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2012,Eco_link_data_rating,NA,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2015,Eco_link_data_rating,NA,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2017,Eco_link_data_rating,NA,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2005,FSSI,N,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2008,FSSI,N,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2012,FSSI,N,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2015,FSSI,N,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2017,FSSI,N,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2005,Review_result,Full acceptance,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2008,Review_result,Full acceptance,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2012,Review_result,Full acceptance,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2015,Review_result,Full acceptance,qualitative,NA
Ocean pout,Northwestern Atlantic Coast,NA,2017,Review_result,Full acceptance,qualitative,NA
Offshore hake,Northwestern Atlantic Coast,NA,2011,Bio_data_rating_2019,NA,qualitative,NA
Offshore hake,Northwestern Atlantic Coast,NA,2011,Bio_data_rating,1,qualitative,NA
Offshore hake,Northwestern Atlantic Coast,NA,2011,Size_data_rating,NA,qualitative,NA
Offshore hake,Northwestern Atlantic Coast,NA,2011,Eco_link_data_rating,NA,qualitative,NA
Offshore hake,Northwestern Atlantic Coast,NA,2011,FSSI,N,qualitative,NA
Offshore hake,Northwestern Atlantic Coast,NA,2011,Review_result,Reject - Data insufficient for assessment,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2005,Bio_data_rating_2019,NA,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2008,Bio_data_rating_2019,NA,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2010,Bio_data_rating_2019,NA,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2014,Bio_data_rating_2019,NA,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2015,Bio_data_rating_2019,NA,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2017,Bio_data_rating_2019,NA,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2005,Bio_data_rating,2,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2008,Bio_data_rating,2,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2010,Bio_data_rating,2,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2014,Bio_data_rating,2,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2015,Bio_data_rating,2,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2017,Bio_data_rating,2,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2005,Size_data_rating,NA,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2008,Size_data_rating,NA,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2010,Size_data_rating,NA,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2014,Size_data_rating,NA,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2015,Size_data_rating,NA,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2017,Size_data_rating,NA,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2005,Eco_link_data_rating,NA,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2008,Eco_link_data_rating,NA,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2010,Eco_link_data_rating,NA,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2014,Eco_link_data_rating,NA,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2015,Eco_link_data_rating,NA,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2017,Eco_link_data_rating,NA,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2005,FSSI,Y,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2008,FSSI,Y,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2010,FSSI,Y,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2014,FSSI,Y,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2015,FSSI,Y,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2017,FSSI,Y,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2005,Review_result,Full acceptance,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2008,Review_result,Full acceptance,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2010,Review_result,Full acceptance,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2014,Review_result,Full acceptance,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2015,Review_result,Full acceptance,qualitative,NA
Pollock,Gulf of Maine / Georges Bank,NA,2017,Review_result,Full acceptance,qualitative,NA
Red deepsea crab,Northwestern Atlantic,NA,2006,Bio_data_rating_2019,NA,qualitative,NA
Red deepsea crab,Northwestern Atlantic,NA,2006,Bio_data_rating,2,qualitative,NA
Red deepsea crab,Northwestern Atlantic,NA,2006,Size_data_rating,NA,qualitative,NA
Red deepsea crab,Northwestern Atlantic,NA,2006,Eco_link_data_rating,NA,qualitative,NA
Red deepsea crab,Northwestern Atlantic,NA,2006,FSSI,N,qualitative,NA
Red deepsea crab,Northwestern Atlantic,NA,2006,Review_result,Partial acceptance - Fishing mortality estimates,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2011,Bio_data_rating_2019,NA,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2014,Bio_data_rating_2019,NA,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2015,Bio_data_rating_2019,NA,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2017,Bio_data_rating_2019,NA,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2011,Bio_data_rating_2019,NA,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2014,Bio_data_rating_2019,NA,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2015,Bio_data_rating_2019,NA,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2017,Bio_data_rating_2019,NA,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2011,Bio_data_rating,2,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2014,Bio_data_rating,2,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2015,Bio_data_rating,2,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2017,Bio_data_rating,2,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2011,Bio_data_rating,2,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2014,Bio_data_rating,2,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2015,Bio_data_rating,2,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2017,Bio_data_rating,2,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2011,Size_data_rating,NA,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2014,Size_data_rating,NA,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2015,Size_data_rating,NA,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2017,Size_data_rating,NA,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2011,Size_data_rating,NA,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2014,Size_data_rating,NA,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2015,Size_data_rating,NA,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2017,Size_data_rating,NA,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2011,Eco_link_data_rating,NA,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2014,Eco_link_data_rating,NA,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2015,Eco_link_data_rating,NA,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2017,Eco_link_data_rating,NA,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2011,Eco_link_data_rating,NA,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2014,Eco_link_data_rating,NA,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2015,Eco_link_data_rating,NA,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2017,Eco_link_data_rating,NA,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2011,FSSI,N,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2014,FSSI,N,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2015,FSSI,N,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2017,FSSI,N,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2011,FSSI,Y,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2014,FSSI,Y,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2015,FSSI,Y,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2017,FSSI,Y,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2011,Review_result,"Accept previous approach, remand new attempt",qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2014,Review_result,Full acceptance,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2015,Review_result,Full acceptance,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2017,Review_result,Full acceptance,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2011,Review_result,"Accept previous approach, remand new attempt",qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2014,Review_result,Full acceptance,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2015,Review_result,Full acceptance,qualitative,NA
Red hake,Gulf of Maine / Northern Georges Bank,NA,2017,Review_result,Full acceptance,qualitative,NA
Red hake,Southern Georges Bank / Mid-Atlantic,NA,2011,Bio_data_rating_2019,NA,qualitative,NA
Red hake,Southern Georges Bank / Mid-Atlantic,NA,2014,Bio_data_rating_2019,NA,qualitative,NA
